img_filename,imdbId,Title,Genre,Drama,Comedy,Romance,Crime,Short,Adventure,Mystery,Horror,Musical ,Fantasy,Family ,Action,Western,History,War,Thriller,Animation,Biography,Documentary ,Sport
24710.jpg,24710,La tÌ»te d'un homme (1933),Crime|Mystery|Thriller,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18756.jpg,18756,Champagne (1928),Comedy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11387.jpg,11387,The Last of the Mohicans (1920),Adventure|Drama,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22698.jpg,22698,Blonde Venus (1932),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25132.jpg,25132,Forsaking All Others (1934),Comedy|Drama|Romance,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24663.jpg,24663,The Three Musketeers (1933),Action|Adventure|Mystery,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
22921.jpg,22921,Broadway to Cheyenne (1932),Western,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13556.jpg,13556,Robin Hood (1922),Adventure|Family|Romance,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21890.jpg,21890,The Front Page (1931),Comedy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17136.jpg,17136,Metropolis (1927),Drama|Sci-Fi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12408.jpg,12408,The Love Light (1921),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18102.jpg,18102,Long Pants (1927),Comedy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18192.jpg,18192,Napoleon (1927),Biography|Drama|History,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20838.jpg,20838,Doughboys (1930),Comedy|War,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22458.jpg,22458,Tabu: A Story of the South Seas (1931),Drama|Romance|Adventure,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21025.jpg,21025,King of Jazz (1930),Animation|Comedy|Music,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23878.jpg,23878,Central Airport (1933),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21768.jpg,21768,Cracked Nuts (1931),Comedy|Romance,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20094.jpg,20094,Liberty (1929),Comedy|Short|Family,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5542.jpg,5542,In the Park (1915),Short|Comedy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25272.jpg,25272,The House of Rothschild (1934),Biography|Drama|History,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4288.jpg,4288,Making a Living (1914),Short|Comedy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15863.jpg,15863,Go West (1925),Comedy|Western,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22958.jpg,22958,Grand Hotel (1932),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19644.jpg,19644,Applause (1929),Drama|Musical,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12881.jpg,12881,The Adventures of Robinson Crusoe (1922),Adventure,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14611.jpg,14611,Why Worry? (1923),Adventure|Comedy|Family,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14605.jpg,14605,The White Sister (1923),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18311.jpg,18311,The Red Mill (1927),Comedy|Romance,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15498.jpg,15498,Wild Oranges (1924),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24238.jpg,24238,Ladies They Talk About (1933),Crime|Drama|Romance,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24539.jpg,24539,Secrets (1933),Drama|Western,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13496.jpg,13496,Phantom (1922),Drama|Fantasy|Romance,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18471.jpg,18471,Tell It to the Marines (1926),Comedy|Drama|Romance,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9932.jpg,9932,"Billy Blazes, Esq. (1919)",Short|Comedy|Western,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24617.jpg,24617,The Story of Temple Drake (1933),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18253.jpg,18253,The Patent Leather Kid (1927),Drama|Romance|Sport,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16394.jpg,16394,Stage Struck (1925),Comedy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20814.jpg,20814,David Golder (1931),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21730.jpg,21730,The Champ (1931),Drama|Sport,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11000.jpg,11000,Leaves From Satan's Book (1920),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22453.jpg,22453,Susan Lenox  (1931),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24865.jpg,24865,The Barretts of Wimpole Street (1934),Biography|Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15768.jpg,15768,Master of the House (1925),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24473.jpg,24473,The Private Life of Henry VIII. (1933),Biography|Comedy|Drama,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5084.jpg,5084,Children of Eve (1915),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22158.jpg,22158,Monkey Business (1931),Comedy|Musical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22696.jpg,22696,Blessed Event (1932),Drama|Comedy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13075.jpg,13075,Dr. Jack (1922),Comedy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21153.jpg,21153,Monte Carlo (1930),Comedy|Musical|Romance,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20629.jpg,20629,All Quiet on the Western Front (1930),Drama|War,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25493.jpg,25493,The Merry Widow (1934),Musical|Comedy|Romance,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22150.jpg,22150,Le million (1931),Musical|Comedy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18397.jpg,18397,The Show (1927),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6177.jpg,6177,The Tramp (1915),Short|Comedy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12255.jpg,12255,The Haunted House (1921),Short|Comedy|Horror,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23642.jpg,23642,Union Depot (1932),Comedy|Drama|Romance,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23395.jpg,23395,East of Shanghai (1931),Comedy|Romance|Thriller,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6689.jpg,6689,The Floorwalker (1916),Short|Comedy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20581.jpg,20581,Where East Is East (1929),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21345.jpg,21345,The Sea Bat (1930),Action|Romance|Thriller,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
22778.jpg,22778,The Conquerors (1932),Drama|Western,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25004.jpg,25004,The Count of Monte Cristo (1934),Action|Adventure|Drama,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25198.jpg,25198,Le grand jeu (1934),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24339.jpg,24339,The Mind Reader (1933),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20768.jpg,20768,City Girl (1930),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21969.jpg,21969,Honor Among Lovers (1931),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19451.jpg,19451,Tempest (1928),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24414.jpg,24414,One Sunday Afternoon (1933),Comedy|Romance,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20815.jpg,20815,The Dawn Patrol (1930),War|Drama|Action,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
24675.jpg,24675,Today We Live (1933),Drama|Romance|War,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21933.jpg,21933,Guilty Hands (1931),Drama|Crime,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16804.jpg,16804,Don Juan (1926),Adventure|Romance,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14358.jpg,14358,The Pilgrim (1923),Comedy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22834.jpg,22834,Downstairs (1932),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23326.jpg,23326,Payment Deferred (1932),Crime|Drama,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22268.jpg,22268,Platinum Blonde (1931),Comedy|Romance,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24805.jpg,24805,'Neath the Arizona Skies (1934),Western,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6589.jpg,6589,The Devil's Needle (1916),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14440.jpg,14440,Scaramouche (1923),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23838.jpg,23838,The Bowery (1933),Comedy|Drama,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18737.jpg,18737,Pandora's Box (1929),Crime|Drama|Romance,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21622.jpg,21622,Arrowsmith (1931),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23753.jpg,23753,Alice in Wonderland (1933),Adventure|Family|Fantasy,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15324.jpg,15324,Sherlock Jr. (1924),Action|Comedy|Romance,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24368.jpg,24368,Mystery of the Wax Museum (1933),Horror|Mystery|Thriller,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
23686.jpg,23686,What Price Hollywood? (1932),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16655.jpg,16655,The Blackbird (1926),Crime|Drama|Romance,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19421.jpg,19421,"Steamboat Bill, Jr. (1928)",Action|Comedy|Drama,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24633.jpg,24633,Sweepings (1933),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24302.jpg,24302,Man's Castle (1933),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3643.jpg,3643,The Avenging Conscience: or 'Thou Shalt Not Kill' (1914),Crime|Drama,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23551.jpg,23551,Tarzan the Ape Man (1932),Action|Adventure|Romance,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18054.jpg,18054,The King of Kings (1927),Biography|Drama|History,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23498.jpg,23498,Speak Easily (1932),Comedy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16226.jpg,16226,The Plastic Age (1925),Comedy|Romance|Sport,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23491.jpg,23491,So Big! (1932),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12281.jpg,12281,Hintertreppe (1921),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23243.jpg,23243,Mr. Robinson Crusoe (1932),Action|Adventure|Comedy,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18515.jpg,18515,Two Arabian Knights (1927),Comedy|Romance|Adventure,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7819.jpg,7819,Coney Island (1917),Short|Comedy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12938.jpg,12938,Beyond the Rocks (1922),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22279.jpg,22279,Private Lives (1931),Comedy|Drama|Romance,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21749.jpg,21749,City Lights (1931),Comedy|Drama|Romance,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20425.jpg,20425,So This Is College (1929),Comedy|Drama|Musical,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24433.jpg,24433,Peg o' My Heart (1933),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13367.jpg,13367,The Man from Beyond (1922),Mystery,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24285.jpg,24285,The Mad Doctor (1933),Animation|Short|Comedy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20198.jpg,20198,The Mysterious Island (1929),Adventure|Romance|Sci-Fi,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16672.jpg,16672,The Boob (1926),Comedy|Romance,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12570.jpg,12570,The Play House (1921),Short|Comedy|Fantasy,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16640.jpg,16640,The Bells (1926),Crime|Drama|Horror,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24548.jpg,24548,She Done Him Wrong (1933),Comedy|Drama|History,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24966.jpg,24966,Chapaev (1934),Biography|Comedy|Drama,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21635.jpg,21635,Bad Girl (1931),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17918.jpg,17918,The Gaucho (1927),Adventure|Romance,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20852.jpg,20852,Elstree Calling (1930),Comedy|Musical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23881.jpg,23881,Charlie Chan's Greatest Case (1933),Mystery,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18097.jpg,18097,London After Midnight (1927),Horror,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6333.jpg,6333,"20,000 Leagues Under the Sea (1916)",Action|Adventure|Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4635.jpg,4635,The Squaw Man (1914),Action|Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18773.jpg,18773,The Circus (1928),Comedy|Romance,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20713.jpg,20713,Bright Lights (1930),Drama|Musical|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23986.jpg,23986,Employees' Entrance (1933),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15648.jpg,15648,Battleship Potemkin (1925),Drama|History,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24239.jpg,24239,Lady Killer (1933),Comedy|Crime,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16220.jpg,16220,The Phantom of the Opera (1925),Horror,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19715.jpg,19715,Bouncing Babies (1929),Comedy|Family|Short,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22485.jpg,22485,TÌ«kyÌ« no kÌ«rasu (1931),Comedy|Drama,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18066.jpg,18066,Konets Sankt-Peterburga (1927),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12945.jpg,12945,The Blacksmith (1922),Comedy|Short,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8891.jpg,8891,The Blue Bird (1918),Fantasy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15624.jpg,15624,The Big Parade (1925),Drama|Romance|War,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25461.jpg,25461,Mandalay (1934),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24625.jpg,24625,A Study in Scarlet (1933),Mystery|Thriller,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
24435.jpg,24435,Penthouse (1933),Crime|Mystery|Romance,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18217.jpg,18217,October (Ten Days that Shook the World) (1928),Drama|History,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11193.jpg,11193,The Flapper (1920),Comedy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23038.jpg,23038,The Hurricane Express (1932),Action|Adventure|Crime,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5810.jpg,5810,A Night Out (1915),Comedy|Short,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6032.jpg,6032,Shanghaied (1915),Short|Comedy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16641.jpg,16641,Ben-Hur: A Tale of the Christ (1925),Adventure|Drama|Romance,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25335.jpg,25335,Judge Priest (1934),Comedy|Drama|Romance,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20092.jpg,20092,The Letter (1929),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22660.jpg,22660,The Beast of the City (1932),Crime|Drama|Film-Noir,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17739.jpg,17739,The Cat and the Canary (1927),Comedy|Horror|Mystery,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14646.jpg,14646,Aelita (1924),Adventure|Drama|Fantasy,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16629.jpg,16629,The Bat (1926),Mystery|Thriller,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25251.jpg,25251,Hide-Out (1934),Comedy|Crime|Drama,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11157.jpg,11157,Erotikon (1920),Comedy|Romance,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19074.jpg,19074,"Laugh, Clown, Laugh (1928)",Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21595.jpg,21595,Alexander Hamilton (1931),Biography|Drama|History,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
22147.jpg,22147,Mickey's Orphans (1931),Family|Comedy|Animation,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18839.jpg,18839,The Docks of New York (1928),Crime|Drama|Film-Noir,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23249.jpg,23249,Murders in the Rue Morgue (1932),Crime|Horror|Mystery,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13501.jpg,13501,Polikushka (1922),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22335.jpg,22335,Safe in Hell (1931),Crime|Drama,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461.jpg,2461,Richard III (1912),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2985.jpg,2985,The House of Darkness (1913),Short|Drama,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17743.jpg,17743,Chang: A Drama of the Wilderness (1927),Adventure|Documentary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544.jpg,2544,TrÌ_dgÌ´rdsmÌ_staren (1912),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20217.jpg,20217,New York Nights (1929),Crime|Drama,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24684.jpg,24684,Topaze (1933),Drama|Comedy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23943.jpg,23943,The Devil's Brother (1933),Comedy|Musical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17540.jpg,17540,What Price Glory (1926),Comedy|Drama|War,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18379.jpg,18379,7th Heaven (1927),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20030.jpg,20030,The Iron Mask (1929),Adventure|Drama|History,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4277.jpg,4277,Mabel at the Wheel (1914),Short|Comedy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23854.jpg,23854,Building a Building (1933),Animation|Short|Comedy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25263.jpg,25263,Hollywood Party (1934),Comedy|Musical,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6780.jpg,6780,Hell's Hinges (1916),Romance|Western,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9937.jpg,9937,Blind Husbands (1919),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19725.jpg,19725,Broadway (1929),Crime|Musical,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8827.jpg,8827,Amarilly of Clothes-Line Alley (1918),Comedy|Romance,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22080.jpg,22080,Limite (1931),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13858.jpg,13858,The Balloonatic (1923),Short|Comedy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24307.jpg,24307,"Mary Stevens, M.D. (1933)",Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6548.jpg,6548,The Count (1916),Short|Comedy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9796.jpg,9796,The Whispering Chorus (1918),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23556.jpg,23556,Taxi! (1932),Crime|Drama|Romance,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17567.jpg,17567,The Winning of Barbara Worth (1926),Drama|Romance|Western,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5960.jpg,5960,Regeneration (1915),Biography|Crime|Drama,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25037.jpg,25037,Death Takes a Holiday (1934),Drama|Fantasy|Romance,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24130.jpg,24130,Hold Your Man (1933),Drama|Romance,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24647.jpg,24647,The Telegraph Trail (1933),Western,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18528.jpg,18528,The Unknown (1927),Drama|Horror|Romance,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24025.jpg,24025,Flying Down to Rio (1933),Comedy|Musical|Romance,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24601.jpg,24601,Sons of the Desert (1933),Comedy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22981.jpg,22981,Haunted Gold (1932),Horror|Mystery|Western,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
20980.jpg,20980,Hogaraka ni ayume (1930),Crime|Drama|Romance,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10071.jpg,10071,Don't Change Your Husband (1919),Comedy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22440.jpg,22440,The Struggle (1931),Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23825.jpg,23825,Bombshell (1933),Comedy|Drama|Romance,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22827.jpg,22827,Doctor X (1932),Comedy|Crime|Horror,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11130.jpg,11130,Dr. Jekyll and Mr. Hyde (1920),Drama|Horror|Sci-Fi,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11723.jpg,11723,"Die Spinnen, 2. Teil - Das Brillantenschiff (1920)",Adventure,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
